HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.index,Input.words,Answer.clusters,Answer.num_clusters,Approve,Reject
39XCQ6V3KYR1H99ELERVC5D7K8R65U,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:25 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:25 PDT 2020,,,3E4GGUZ1T9EJ4B99V1O0D1BZXBVK2Y,A12ATVBE1I4567,Approved,Wed May 06 13:13:05 PDT 2020,Wed May 06 13:21:20 PDT 2020,Sat May 09 13:21:20 PDT 2020,Sat May 09 13:21:43 PDT 2020,,,495,100% (254/254),100% (254/254),100% (254/254),538,heaving idling rotting tingling parched clogged mangled loins straining quivering,"heaving idling rotting tingling parched clogged mangled straining quivering;loins",2,,
3AFT28WXLFP3I3AXSUWJIE33AURIO5,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:27 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:27 PDT 2020,,,3G5W44VEU859J5HGUG9PF5507UEGKR,A1ZDR2UN7M92LI,Approved,Wed May 06 12:16:06 PDT 2020,Wed May 06 12:16:38 PDT 2020,Sat May 09 12:16:38 PDT 2020,Sat May 09 12:16:42 PDT 2020,,,32,100% (57/57),100% (57/57),100% (57/57),478,northeast north peninsula coast southern valley islands south east northern,"northeast north southern  south east northern;peninsula coast valley islands",2,,
3AFT28WXLFP3I3AXSUWJIE33AURIO5,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:27 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:27 PDT 2020,,,3R2UR8A0IB33VIXLHI1MA8M4UP2XO2,A12ATVBE1I4567,Approved,Wed May 06 13:01:47 PDT 2020,Wed May 06 13:08:55 PDT 2020,Sat May 09 13:08:55 PDT 2020,Sat May 09 13:09:42 PDT 2020,,,428,100% (254/254),100% (254/254),100% (254/254),478,northeast north peninsula coast southern valley islands south east northern,northeast north peninsula coast southern valley islands south east northern,1,,
3AFT28WXLFP3I3AXSUWJIE33AURIO5,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:27 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:27 PDT 2020,,,3TAYZSBPLMVHSUMH0AX24N29E542ST,A3GNQDFPZALU92,Approved,Wed May 06 12:58:32 PDT 2020,Wed May 06 12:59:21 PDT 2020,Sat May 09 12:59:21 PDT 2020,Sat May 09 12:59:42 PDT 2020,,,49,100% (48/48),100% (48/48),100% (48/48),478,northeast north peninsula coast southern valley islands south east northern,"northeast north southern south east northern ;peninsula coast valley islands",2,,
3AJA9FLWSCL9CQX4TRDTVKUPIT0IFJ,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:25 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:25 PDT 2020,,,3634BBTX0PHCZAVXJTIVK4QBEB0FIR,A12ATVBE1I4567,Approved,Wed May 06 12:40:50 PDT 2020,Wed May 06 12:50:04 PDT 2020,Sat May 09 12:50:04 PDT 2020,Sat May 09 12:50:42 PDT 2020,,,554,100% (254/254),100% (254/254),100% (254/254),211,service services management board business market company estate program building companies security network firm jobs job office,service services management board business market company estate program building companies security network firm jobs job office,1,,
3AJA9FLWSCL9CQX4TRDTVKUPIT0IFJ,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:25 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:25 PDT 2020,,,3IQ1VMJRYU7OSILM4JQQTAGHY6W9AN,ANCCKNF1DKRZO,Approved,Wed May 06 14:30:32 PDT 2020,Wed May 06 15:20:34 PDT 2020,Sat May 09 15:20:34 PDT 2020,Sat May 09 15:20:44 PDT 2020,,,3002,100% (47/47),100% (47/47),100% (47/47),211,service services management board business market company estate program building companies security network firm jobs job office,"service services; management board business market company companies security network firm jobs job;estate program building office;",3,,
3AJA9FLWSCL9CQX4TRDTVKUPIT0IFJ,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:25 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:25 PDT 2020,,,3M23Y66PO3U5AV5INC95U0JLUA66SE,A34QZDSTKZ3JO9,Approved,Wed May 06 12:59:59 PDT 2020,Wed May 06 13:00:58 PDT 2020,Sat May 09 13:00:58 PDT 2020,Sat May 09 13:01:42 PDT 2020,,,59,100% (122/122),100% (122/122),100% (122/122),211,service services management board business market company estate program building companies security network firm jobs job office,"service services management board business market company program companies network firm jobs job office;estate building;security;",3,,
3AQN9REUTF3Y46YD6346T8LSWZIDY9,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:26 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:26 PDT 2020,,,392CY0QWG2E21UY8ZCMCT0TKPLP4IQ,A3KPQ7L5FS8SD6,Approved,Wed May 06 12:35:01 PDT 2020,Wed May 06 12:35:19 PDT 2020,Sat May 09 12:35:19 PDT 2020,Sat May 09 12:35:42 PDT 2020,,,18,100% (78/78),100% (78/78),100% (78/78),271,surface lightning cables blizzard frostbite,"surface;lightning;cables;blizzard frostbite",4,,
3AQN9REUTF3Y46YD6346T8LSWZIDY9,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:26 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:26 PDT 2020,,,3G2UL9A02E1JRXLQZ9BUZ9NP7WC67A,ANCCKNF1DKRZO,Approved,Wed May 06 12:16:10 PDT 2020,Wed May 06 12:55:18 PDT 2020,Sat May 09 12:55:18 PDT 2020,Sat May 09 12:55:42 PDT 2020,,,2348,100% (47/47),100% (47/47),100% (47/47),271,surface lightning cables blizzard frostbite,"surface lightning cables; blizzard frostbite;",2,,
3AQN9REUTF3Y46YD6346T8LSWZIDY9,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:26 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:26 PDT 2020,,,3TE22NPXPCZ8TNZTENK8ZZJ1K3944W,A12ATVBE1I4567,Approved,Wed May 06 11:57:06 PDT 2020,Wed May 06 12:03:49 PDT 2020,Sat May 09 12:03:49 PDT 2020,Sat May 09 12:04:42 PDT 2020,,,403,100% (254/254),100% (254/254),100% (254/254),271,surface lightning cables blizzard frostbite,"surface lightning cables; blizzard frostbite",2,,
3BS6ERDL93UWLMO70K9EAH1ZXPP6D2,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:29 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:29 PDT 2020,,,3KAKFY4PGVPHJYF4ZYHTJV1EBLYI3O,A34QZDSTKZ3JO9,Approved,Wed May 06 12:48:21 PDT 2020,Wed May 06 12:48:52 PDT 2020,Sat May 09 12:48:52 PDT 2020,Sat May 09 12:49:42 PDT 2020,,,31,100% (122/122),100% (122/122),100% (122/122),501,savage widow stern fury hollow shun fowl,"savage stern fury shun fowl;widow;hollow;",3,,
3BS6ERDL93UWLMO70K9EAH1ZXPP6D2,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:29 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:29 PDT 2020,,,3U84XHCDID0OWKNIZGAYTVWALYTZ4K,A2DDPSXH2X96RF,Approved,Wed May 06 12:42:19 PDT 2020,Wed May 06 13:04:28 PDT 2020,Sat May 09 13:04:28 PDT 2020,Sat May 09 13:04:44 PDT 2020,,,1329,100% (122/122),100% (122/122),100% (122/122),501,savage widow stern fury hollow shun fowl,"savage, stern, fury, fowlwidow, hollow, shun",2,,
3BS6ERDL93UWLMO70K9EAH1ZXPP6D2,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:29 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:29 PDT 2020,,,3WSELTNVR4P7CXU02PV7KAHTSC4TAA,A3GNQDFPZALU92,Approved,Wed May 06 12:45:11 PDT 2020,Wed May 06 12:45:41 PDT 2020,Sat May 09 12:45:41 PDT 2020,Sat May 09 12:45:43 PDT 2020,,,30,100% (48/48),100% (48/48),100% (48/48),501,savage widow stern fury hollow shun fowl,savage stern fury,1,,
3C8QQOM6JPOVCI70F2GRQXZ9FPMILO,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:26 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:26 PDT 2020,,,3B837J3LDPJYWE32F0C35VAHQXORS1,A12ATVBE1I4567,Approved,Wed May 06 13:16:28 PDT 2020,Wed May 06 14:00:50 PDT 2020,Sat May 09 14:00:50 PDT 2020,Sat May 09 14:01:42 PDT 2020,,,2662,100% (254/254),100% (254/254),100% (254/254),316,bout sum sayin wit thinkin doin comin nothin dey takin bein tryin waitin lovin bumpin,bout sum sayin wit thinkin doin comin nothin dey takin bein tryin waitin lovin bumpin,1,,
3C8QQOM6JPOVCI70F2GRQXZ9FPMILO,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:26 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:26 PDT 2020,,,3JMSRU9HQJHPF2F1NPX8HBV5ACZEVN,A2N1DLRPX126KB,Approved,Wed May 06 11:53:57 PDT 2020,Wed May 06 11:56:42 PDT 2020,Sat May 09 11:56:42 PDT 2020,Sat May 09 11:57:42 PDT 2020,,,165,100% (1/1),100% (1/1),100% (1/1),316,bout sum sayin wit thinkin doin comin nothin dey takin bein tryin waitin lovin bumpin,sayin thinkin doin comin nothin takin tryin waitin lovin bumpin,1,,
3C8QQOM6JPOVCI70F2GRQXZ9FPMILO,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:26 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:26 PDT 2020,,,3WQ3B2KGE93BMNNJ6KBT9FI4IBK1BQ,A2DDPSXH2X96RF,Approved,Wed May 06 12:09:57 PDT 2020,Wed May 06 12:26:25 PDT 2020,Sat May 09 12:26:25 PDT 2020,Sat May 09 12:26:42 PDT 2020,,,988,100% (122/122),100% (122/122),100% (122/122),316,bout sum sayin wit thinkin doin comin nothin dey takin bein tryin waitin lovin bumpin,"bout, sum, saying, wit, thinkin, doin, comin, nothin, dey, takin, bein, tryin, waitin, lovin, bumpin",1,,
3CZH926SIC1NY5YTDRRJJ1Z61AKE4I,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:30 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:30 PDT 2020,,,31LM9EDVOMFKIDSKZZM84AEKTH9JNC,A12ATVBE1I4567,Approved,Wed May 06 12:36:40 PDT 2020,Wed May 06 12:44:31 PDT 2020,Sat May 09 12:44:31 PDT 2020,Sat May 09 12:44:42 PDT 2020,,,471,100% (254/254),100% (254/254),100% (254/254),245,receive offering offer advance delivering reward offered receiving accepting received,receive offering reward offer advance delivering offered receiving accepting received,1,,
3CZH926SIC1NY5YTDRRJJ1Z61AKE4I,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:30 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:30 PDT 2020,,,3F0BG9B9MQALAHVW5S6MI07I66F7YL,A34QZDSTKZ3JO9,Approved,Wed May 06 12:40:43 PDT 2020,Wed May 06 12:41:08 PDT 2020,Sat May 09 12:41:08 PDT 2020,Sat May 09 12:41:42 PDT 2020,,,25,100% (122/122),100% (122/122),100% (122/122),245,receive offering offer advance delivering reward offered receiving accepting received,receive offering offer advance delivering reward offered receiving accepting received;,1,,
3CZH926SIC1NY5YTDRRJJ1Z61AKE4I,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:30 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:30 PDT 2020,,,3JMSRU9HQJHPF2F1NPX8HBV5ACMVER,ANCCKNF1DKRZO,Approved,Wed May 06 12:55:26 PDT 2020,Wed May 06 13:37:11 PDT 2020,Sat May 09 13:37:11 PDT 2020,Sat May 09 13:37:42 PDT 2020,,,2505,100% (47/47),100% (47/47),100% (47/47),245,receive offering offer advance delivering reward offered receiving accepting received,"receive reward receiving accepting received;offering offer advance delivering offered;",2,,
3D1UCPY6GGWL785Y0A00HMBEC7Q83S,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:25 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:25 PDT 2020,,,3EWIJTFFVPU9M1ELKS9JWI5FGGFE0O,A34QZDSTKZ3JO9,Approved,Wed May 06 13:12:13 PDT 2020,Wed May 06 13:12:23 PDT 2020,Sat May 09 13:12:23 PDT 2020,Sat May 09 13:12:42 PDT 2020,,,10,100% (122/122),100% (122/122),100% (122/122),762,sins sinners surrender neglect mourn,sins sinners surrender neglect mourn;,1,,
3D1UCPY6GGWL785Y0A00HMBEC7Q83S,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:25 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:25 PDT 2020,,,3TU5ZICBREOG1T9TONHYJE0BIH98QB,A3GNQDFPZALU92,Approved,Wed May 06 12:53:13 PDT 2020,Wed May 06 12:53:40 PDT 2020,Sat May 09 12:53:40 PDT 2020,Sat May 09 12:53:42 PDT 2020,,,27,100% (48/48),100% (48/48),100% (48/48),762,sins sinners surrender neglect mourn,sins sinners,1,,
3D1UCPY6GGWL785Y0A00HMBEC7Q83S,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:25 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:25 PDT 2020,,,3X73LLYYQ21OR7XUBZJNSXY5GPWNH2,A12ATVBE1I4567,Approved,Wed May 06 12:15:35 PDT 2020,Wed May 06 12:22:03 PDT 2020,Sat May 09 12:22:03 PDT 2020,Sat May 09 12:22:42 PDT 2020,,,388,100% (254/254),100% (254/254),100% (254/254),762,sins sinners surrender neglect mourn,"sins sinners; surrender neglect mourn",2,,
3DA79LNS59I45SXM38BV8I71QKB3TC,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:28 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:28 PDT 2020,,,33CUSNVVNOZAVP9X2T0YXNFBOBO881,A34QZDSTKZ3JO9,Approved,Wed May 06 12:55:37 PDT 2020,Wed May 06 12:55:52 PDT 2020,Sat May 09 12:55:52 PDT 2020,Sat May 09 12:56:42 PDT 2020,,,15,100% (122/122),100% (122/122),100% (122/122),82,( ) : --,( ) : --;,1,,
3DA79LNS59I45SXM38BV8I71QKB3TC,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:28 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:28 PDT 2020,,,3MAOD8E57RXLDXX9G319VJMZ4FMXNC,A3KPQ7L5FS8SD6,Approved,Wed May 06 12:32:47 PDT 2020,Wed May 06 12:32:56 PDT 2020,Sat May 09 12:32:56 PDT 2020,Sat May 09 12:33:42 PDT 2020,,,9,100% (78/78),100% (78/78),100% (78/78),82,( ) : --,() : --,1,,
3DA79LNS59I45SXM38BV8I71QKB3TC,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:28 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:28 PDT 2020,,,3URFVVM1665NDIHXEM1G6ZU4KBOZUE,A12ATVBE1I4567,Approved,Wed May 06 13:01:29 PDT 2020,Wed May 06 13:08:36 PDT 2020,Sat May 09 13:08:36 PDT 2020,Sat May 09 13:08:42 PDT 2020,,,427,100% (254/254),100% (254/254),100% (254/254),82,( ) : --,( ) : --,1,,
3E9VAUV7BW106ZV1MTD437DMBWLAY4,3U2Q8YJAS9CR9YS8AJ458VYDDVJ5TV,Create clusters of semantically similar words (may contain foul language),You will be given a list of words and asked to put them in groups of words with similar meaning.,"cluster, english, words, similarity, semantics",$0.17 ,Wed May 06 11:41:26 PDT 2020,3,BatchId:4025599;OriginalHitTemplateId:928390845;,3600,259200,Wed May 13 11:41:26 PDT 2020,,,39LNWE0K4VJ1ISSNEIDU64REOY2IUG,A1ZDR2UN7M92LI,Approved,Wed May 06 12:11:38 PDT 2020,Wed May 06 12:14:08 PDT 2020,Sat May 09 12:14:08 PDT 2020,Sat May 09 12:14:42 PDT 2020,,,150,100% (57/57),100% (57/57),100% (57/57),537,cooled shattered refreshed shoveled rested calmed rained warmed rattled caved,cooled shattered refreshed shoveled rested calmed rained warmed rattled caved,1,,
